Ort,Datum,Breitengrad,Längengrad,Bericht_Link,Mindestangabe Teilnehmerzahl,Höchstangabe Teilnehmerzahl
Markranstädt ,04.02.2024,51.3046,12.2211,https://www.l-iz.de/der-tag/2024/02/das-wochenende-3-4-februar-2024-tausende-antifaschistischen-demos-kripo-sperrt-karli-tag-x-ermittlungen-video-576037,200.0,
Meerbusch,04.02.2024,51.2652237,6.6760958,https://rp-online.de/nrw/staedte/meerbusch/demo-meerbusch-stellt-sich-gegen-rechts_aid-106173925,1000.0,
Meiningen,04.02.2024,50.573425,10.4283711,https://www.mdr.de/nachrichten/deutschland/politik/demos-rechtsextremismus-mitteldeutschland-100.html,500.0,
Münsingen,04.02.2024,48.41361618,9.493849754,,1000.0,
Nagold,04.02.2024,48.55124,8.723494,https://www.schwarzwaelder-bote.de/inhalt.nagold-ist-aufgestanden-rund-2500-menschen-stellen-sich-bei-der-demo-gegen-extremismus.17de648a-d1cd-4311-ad5e-706bff68d722.html,2500.0,
Neuruppin,04.02.2024,52.92439,12.80929,https://www.maz-online.de/lokales/ostprignitz-ruppin/neuruppin/neuruppin-mehr-als-800-menschen-demonstrieren-gegen-afd-und-rechtsextremismus-BD76NEOEJRBDHJYCZQSVKAOGUM.html,800.0,
Nördlingen,04.02.2024,48.8508,10.4895,"https://www.br.de/nachrichten/bayern/protestwelle-haelt-an-wieder-viele-demos-gegen-rechtsextremismus,U3KetIk",2700.0,
Pegau,04.02.2024,51.1667169,12.255453,,180.0,
Penzberg,04.02.2024,47.7518502,11.3763014,https://www.sueddeutsche.de/muenchen/wolfratshausen/penzberg-ist-bunt-landkreis-weilheim-schongau-demo-gegen-rechtsextremismus-geretsried-karl-lederer-platz-1.6343877,2000.0,
Pfaffenhofen an der Ilm,04.02.2024,48.60246658,11.52766609,https://www.sueddeutsche.de/muenchen/wolfratshausen/penzberg-ist-bunt-landkreis-weilheim-schongau-demo-gegen-rechtsextremismus-geretsried-karl-lederer-platz-1.6343877,1200.0,2000.0
Prenzlau,04.02.2024,53.3167,13.866575,https://www.nordkurier.de/regional/uckermark/500-teilnehmer-bei-prenzlauer-demo-gegen-rassismus-2246280,500.0,
Puchheim,04.02.2024,48.1704908,11.3526351,https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/puchheim-demokratie-rechtsextremismus-protest-demonstartion-kundgebung-1.6343886,400.0,
Quickborn,04.02.2024,54.0111091,9.2114907,https://www.shz.de/lokales/quickborn-norderstedt/artikel/demonstration-in-quickborn-nein-zu-extremismus-46398410,800.0,
Schifferstadt,04.02.2024,49.3865,8.3739,"https://www.rheinpfalz.de/lokal/rhein-pfalz-kreis_artikel,-demonstration-einsatz-f%C3%BCr-demokratie-_arid,5608541.html",1000.0,
Schkeuditz,04.02.2024,51.39597702,12.22155762,https://www.lvz.de/lokales/nordsachsen/schkeuditz/demo-in-schkeuditz-am-4-2-kein-platz-fuer-rechtsextremismus-WEL6WLTGKFFLXCKRI6EAPNMMKY.html,230.0,250.0
Schwalmtal,04.02.2024,50.6886614,9.3053664,https://rp-online.de/nrw/staedte/viersen/kreis-viersen-mehr-als-1000-menschen-bei-demo-in-schwalmtal_aid-106205911,1000.0,
Schwedeneck,04.02.2024,54.4763,10.0995,https://www.kn-online.de/lokales/rendsburg-eckernfoerde/300-menschen-demonstrieren-in-schwedeneck-gegen-rechtsradikale-HHZ2H2XC6VHRDKB2MRMPD4HHRA.html,300.0,
Schwedt,04.02.2024,53.05734634,14.28724098,https://www.moz.de/lokales/schwedt/demo-gegen-rechts-schwedt-zeigt-haltung-gegen-rechtsextremismus-_-so-lief-der-protest-72963913.html,400.0,
Sonneberg,04.02.2024,50.35897,11.17268,https://www.fraenkischertag.de/lokales/landkreis-coburg/politik/mehr-als-500-menschen-bei-demo-in-sonneberg-stadt-in-thueringen-setzt-ein-zeichen-gegen-rechts-art-323201,500.0,
Wächtersbach,04.02.2024,50.25799179,9.289030075,https://www.gnz.de/lokales/main-kinzig-kreis/demo-gegen-rechts-in-waechtersbach-1000-menschen-bei-kundgebung-PPKKIZ6FD5BZ7JSOOCF4XCPRUY.html,1000.0,
Walsrode,04.02.2024,52.8602829,9.595228195,"https://www.ndr.de/nachrichten/niedersachsen/Niedersachsen-Tausende-gehen-gegen-Rechtsextremismus-auf-die-Strasse,rechtspopulismus106.html",1000.0,
Wandlitz,04.02.2024,52.75453,13.47295,https://www.tagesschau.de/inland/regional/brandenburg/rbb-auch-am-sonntag-demos-in-brandenburg-gegen-rechtsextremismus-100.html,700.0,
Weißenfels,04.02.2024,51.199979,11.966786,https://www.mdr.de/nachrichten/sachsen-anhalt/demo-gegen-rechtsextremismus-weissenfels-magdeburg-100.html,300.0,500.0
Wesel,04.02.2024,51.6576909,6.617087,https://www.nrz.de/region/niederrhein/demo-gegen-rechts-in-wesel-id241577252.html,5000.0,
Westhofen,04.02.2024,49.7002565,8.2492995,https://www.wormser-zeitung.de/lokales/kreis-alzey-worms/verbandsgemeinde-wonnegau/westhofen/in-westhofen-demonstrieren-500-menschen-gegen-rechts-3282128,500.0,
Wunsiedel,04.02.2024,50.03732,12.00273,,,
Detmold,05.02.2024,51.936284,8.8791526,https://www.lz.de/lippe/detmold/23774107_Mahnwache-gegen-Rechte-auf-dem-Detmolder-Marktplatz.html,100.0,120.0
Dortmund-Dorstfeld,05.02.2024,51.5119955,7.4220018,,,
Duisburg,05.02.2024,51.434999,6.76,https://www.lokalkompass.de/duisburg/c-politik/kundgebung-und-demonstration-gegen-faschismus-und-afd_a1928761#gallery=null,350.0,
Eichstätt,05.02.2024,48.88854,11.1839,https://www.augsburger-allgemeine.de/neuburg/eichstaett-eichstaett-ist-bunt-800-menschen-demonstrieren-gegen-rechts-id69353341.html,800.0,
Frankfurt am Main,05.02.2024,50.11227,8.67669,https://www.fr.de/frankfurt/demo-gegen-rechts-heute-die-wichtigsten-infos-zu-frankfurt-steht-auf-fuer-demokratie-im-ueberblick-zr-92814685.html,19000.0,25000.0
Garbsen,05.02.2024,52.4276606,9.6005102,https://www.youtube.com/watch?v=Gv2yboas-gk,600.0,
Görlitz,05.02.2024,51.1563185,14.991018,,,
Herne,05.02.2024,51.538,7.22,,,
Köln,05.02.2024,50.938361,6.959974,,20.0,
Königslutter,05.02.2024,52.257107,10.8126962,https://www.braunschweiger-zeitung.de/helmstedt/article241590306/Koenigslutteraner-werden-laut-fuer-Demokratie-und-gegen-rechts.html,1000.0,
Lauterbach,05.02.2024,50.63679123,9.39689827,https://www.osthessen-zeitung.de/einzelansicht/news/2024/februar/aktuell-nie-wieder-ist-jetzt-lauterbach-demonstriert-gegen-rechts.html,1500.0,
Leichlingen,05.02.2024,51.1059639,7.0140304,https://www.aachener-zeitung.de/region-nrw/reul-demonstriert-gegen-rechts-tut-mir-gut/8062073.html,500.0,
Nehren,05.02.2024,48.4313736,9.069616318,"https://www.gea.de/neckar-alb/kreis-tuebingen_artikel,-demo-in-nehren-wenn-geschichte-sich-wiederholen-w%C3%BCrde-_arid,6861629.html",400.0,
Pasewalk,05.02.2024,53.5053677,13.9889049,https://www.nordkurier.de/regional/pasewalk/150-menschen-demonstrieren-in-pasewalk-fuer-demokratie-und-toleranz-2249764,150.0,
Peine,05.02.2024,52.3117289,10.251904,https://www.paz-online.de/lokales/peine-lk/peine/peine-demo-gegen-rechts-des-buendnis-fuer-toleranz-auf-dem-marktplatz-JOWKODDVKJBIJKM4A6GYMIZDJY.html,1000.0,
St. Wendel,05.02.2024,49.46770859,7.169280529,https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/demos_gegen_rechts_homburg_saarbruecken_st_wendel_100.html,2500.0,
Twistringen,05.02.2024,52.79763031,8.636922836,https://www.kreiszeitung.de/lokales/diepholz/twistringen-ort47316/aufhoeren-ist-keine-option-92818442.html,190.0,
Waldheim,05.02.2024,51.0771,13.0058,https://www.saechsische.de/doebeln/lokales/demonstrationen-in-waldheim-250-buerger-stellen-sich-gegen-afd-und-freie-sachsen-5962761-plus.html,250.0,
Waldheim,05.02.2024,51.0771,13.0058,,,
Oberderdingen,05.02.2024,49.0626654,8.8021324,https://bnn.de/kraichgau/bretten/oberderdingen/250-menschen-zeigen-in-oberderdingen-flagge-fuer-die-demokratie,250.0,
Alzey,06.02.2024,49.7455695,8.1150946,,1200.0,
Berlin-Reinickendorf,06.02.2024,52.57764816,13.31573963,,,
Deggendorf,06.02.2024,48.781411,13.000642,https://www.idowa.de/regionen/deggendorf/deggendorf/zum-zweiten-mal-demo-gegen-rechts-in-deggendorf-3578301.html,600.0,
Fränkisch-Crumbach,06.02.2024,49.7451903,8.860648,,,
Schwerin,06.02.2024,53.6288297,11.4148038,https://www.zeit.de/news/2024-02/05/erneute-demo-gegen-rechts-in-schwerin,700.0,800.0
Ahrensfelde,07.02.2024,52.57823,13.57391,,,
Bad Honnef,07.02.2024,50.644858,7.227253,https://ga.de/region/siebengebirge/bad-honnef/1500-schueler-bei-bad-honnefer-sternmarsch-gegen-rechts_aid-106635329,1500.0,
Bamberg,07.02.2024,49.89870453,10.90882015,,,
Burladingen,07.02.2024,48.2891922,9.11540699,https://www.schwarzwaelder-bote.de/inhalt.mahnwache-burladingen-einstehen-fuer-demokratie-und-toleranz.febd27c3-6151-4ab9-9320-6f88c0d7e088.html,70.0,
Celle,07.02.2024,52.624056,10.081052,,,
Ostbevern,07.02.2024,52.03599167,7.83874464,https://www.wn.de/muensterland/kreis-warendorf/ostbevern/ostbevern-ist-bunt-und-vielfaeltig-2914704?pid=true&npg,1000.0,
Rahden,07.02.2024,52.432838,8.61363,https://www.westfalen-blatt.de/owl/kreis-minden-luebbecke/rahden/mahnwache-gegen-rechts-wehme-aufleuchten-cvjm-praeventionsrat-2911741?pid=true,80.0,100.0
Rheinberg-Ossenberg,07.02.2024,51.56982422,6.579831123,https://rp-online.de/nrw/staedte/rheinberg/demo-in-rheinberg-200-menschen-schweigen-in-ossenberg-fuer-frieden-und-toleranz_aid-106617177,200.0,
Schortens,07.02.2024,53.5366547,7.9467348,https://www.sueddeutsche.de/politik/parteien-schortens-knapp-1000-menschen-demonstrieren-gegen-afd-veranstaltung-dpa.urn-newsml-dpa-com-20090101-240207-99-907828,1000.0,
Schwandorf,07.02.2024,49.3261854,12.1092708,https://www.onetz.de/oberpfalz/schwandorf/rund-500-menschen-zeigen-schwandorf-flagge-gegen-hass-hetze-rechtextremismus-id4619369.html,500.0,
Verl,07.02.2024,51.883004,8.509315,https://www.nw.de/lokal/kreis_guetersloh/guetersloh/23760746_Demos-gegen-rechts-im-Kreis-Guetersloh-Grosser-Andrang-in-Verl-2.000-Teilnehmer-dabei-LT.html,2000.0,
Winterberg,07.02.2024,51.1931,8.5338,https://www.wp.de/staedte/altkreis-brilon/winterberg-setzt-starkes-zeichen-fuer-die-demokratie-id241605468.html,400.0,
"Winterberg, Hochsauerlandkreis",07.02.2024,51.193072,8.533847,https://www.sauerlandkurier.de/hochsauerlandkreis/winterberg/winterberg-demo-ist-bunt-aktion-demokratie-vielfalt-geplant-heute-92814680.html,450.0,
Emden - verschoben,08.02.2024,53.3670541,7.2058304,https://www.borkumer-zeitung.de/artikel/1442310/Emden-singt-ist-auf-naechste-Woche-verschoben-worden,,
Hamburg,08.02.2024,53.56242358,10.05945001,"https://www.ndr.de/fernsehen/sendungen/hamburg_journal/Demo-Frauen-gegen-Rechts-in-Hamburg,hamj144038.html",100.0,
Hammelburg,08.02.2024,50.1159826,9.8932996,https://www.mainpost.de/regional/bad-kissingen/hammelburg-das-war-ein-starkes-zeichen-gegen-rechtsextremismus-art-11383831,500.0,
Niedernhall,08.02.2024,49.2946494,9.6165589,https://www.stimme.de/regional/hohenlohe/nachrichten/afd-neujahrsempfang-niedernhall-demo-protest-rechts-art-4887327,120.0,
Seelow,08.02.2024,52.53375626,14.38099003,https://www.moz.de/lokales/seelow/demo-in-seelow-viele-lichter-auf-dem-markt-_-klares-zeichen-gegen-hass-73001137.html,100.0,
Altdorf (bei Nürnberg),09.02.2024,49.3900779,11.3533455,https://www.nn.de/region/nuernberger-land/altdorf-zeigt-haltung-ein-lichtermeer-gegen-rechts-1.14038821,200.0,
Babenhausen,09.02.2024,49.96285629,8.952415466,https://www.primavera24.de/aktuelles/news/400-menschen-haben-in-babenhausen-gegen-rechts-demonstriert,400.0,
Büdingen,09.02.2024,50.29205704,9.116678238,"https://www.hessenschau.de/gesellschaft/kundgebung-in-buedingen-protest-gegen-rechtsextremismus-in-einer-rechten-hochburg-v6,demonstration-gegen-rechtsextremismus-buedingen-100.html",600.0,1000.0
Halver,09.02.2024,51.1874423,7.4987312,https://www.come-on.de/volmetal/halver/viele-teilnehmer-bei-demo-in-halver-gegen-rechtsextreme-tendenzen-92825129.html,600.0,
Hamburg,09.02.2024,53.56242358,10.05945001,https://www.abendblatt.de/hamburg/altona/article241620158/Familie-rassistisch-bedroht-Demo-heute-am-Bahnhof-Altona.html,2500.0,2800.0
Hohenlockstedt,09.02.2024,53.9667,9.61667,https://www.shz.de/lokales/kellinghusen/artikel/500-teilnehmer-bei-demo-gegen-rechtsextremismus-in-hohenlocksted-46435544,500.0,
Horst,09.02.2024,53.8111615,9.6182581,https://www.shz.de/lokales/elmshorn-barmstedt/galerie/nie-wieder-ist-jetzt-so-war-die-demo-gegen-rechtsextremismus-in-horst-46441705,300.0,
Langenselbold,09.02.2024,50.1780857,9.0433074,https://www.gnz.de/lokales/main-kinzig-kreis/langenselbold/langenselbold-mehr-als-400-menschen-demonstrieren-gegen-rechte-hetze-SQ7G7CUJ2NAWPEHXXAYOD2U64U.html,400.0,
Laubach,09.02.2024,50.54154205,8.986952782,https://www.giessener-anzeiger.de/lokales/kreis-giessen/auch-laubach-zeigt-klare-kante-92825301.html,1000.0,
Lehrte,09.02.2024,52.37316513,9.975270271,https://www.haz.de/lokales/umland/lehrte/lehrte-demonstration-gegen-rechts-mobilisiert-800-menschen-zum-protest-GH2M7HORNRHENI46FNFBVK5NZA.html,800.0,
Lindau,09.02.2024,47.550753,9.6926624,https://www.schwaebische.de/regional/lindau/lindau/demo-gegen-rechts-lindau-wird-laut-und-die-jugend-noch-mehr-2261823,600.0,
Markkleeberg,09.02.2024,51.2785751,12.3718819,,,
Sankt Augustin,09.02.2024,50.77752304,7.185404301,https://www.ksta.de/region/rhein-sieg-bonn/sankt-augustin/sankt-augustin-tausende-bei-demo-gegen-rechtsextremismus-736180,3000.0,
Schöningen,09.02.2024,52.13947678,10.9659853,https://www.braunschweiger-zeitung.de/helmstedt/article241625676/Trommeln-fuer-eine-starke-Demokratie-in-Schoeningen.html,200.0,
Knittlingen,09.02.2024,49.0239269,8.7579461,https://bnn.de/pforzheim/enzkreis/knittlingen/schweigende-mehrheit-zeigt-gesicht-und-erhebt-die-stimme,300.0,
Bad Oldesloe,10.02.2024,53.80986023,10.37324715,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html",1000.0,
Bad Wildungen,10.02.2024,51.1179,9.1219,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",700.0,
Barmstedt,10.02.2024,53.78837967,9.769822121,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html",500.0,
Berlin-Steglitz,10.02.2024,52.4572569,13.3222865,https://www.stadtrand-nachrichten.de/steglitz-weltoffen-demo-schlossstrasse-zehlendorf/,1500.0,
Bersenbrück,10.02.2024,52.55527496,7.94751358,https://www.noz.de/lokales/bersenbrueck/artikel/demo-zeigt-so-bunt-ist-bersenbrueck-46437948,1000.0,
Bienenbüttel,10.02.2024,53.140553,10.490435,https://www.az-online.de/uelzen/bienenbuettel/rund-350-menschen-demonstrieren-in-bienenbuettel-gegen-rechtes-gedankengut-92827023.html,350.0,
Clausthal-Zellerfeld,10.02.2024,51.80704,10.336448,"https://www.goslarsche.de/lokales/oberharz_artikel,-clausthal-zellerfeld-demonstrieren-gegenrechtsextremismus-_arid,3081908.html",400.0,
Creglingen,10.02.2024,49.46989059,10.03391171,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/demo-gegen-rechtsextremismus-in-erlenbach-und-creglingen-100.html,500.0,
Dietzenbach,10.02.2024,50.0171926,8.784277,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",500.0,
Dingolfing,10.02.2024,48.6300801,12.4977434,https://www.pnp.de/lokales/landkreis-dingolfing-landau/zeichen-gegen-rechts-landrat-spricht-auf-demo-leidenschaftlich-fuer-demokratie-vielfalt-und-respekt-15412457,500.0,
Einbeck,10.02.2024,51.8185067,9.8678465,https://www.presseportal.de/blaulicht/pm/57929/5711440,1200.0,
Elz,10.02.2024,50.41348,8.0363899,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",700.0,
Ennepetal,10.02.2024,51.2967192,7.3693335,https://www.zeit.de/news/2024-02/10/weiter-demos-gegen-rechtsextremismus-und-afd-in-nrw,350.0,
Eppelheim,10.02.2024,49.4025,8.63306,"https://www.schwetzinger-zeitung.de/orte/eppelheim_artikel,-eppelheim-demonstration-in-eppelheim-kunterbunt-gegen-braun-_arid,2174920.html",500.0,
Erlenbach,10.02.2024,49.16990662,9.26935482,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/demo-gegen-rechtsextremismus-in-erlenbach-und-creglingen-100.html,250.0,
Esterwegen,10.02.2024,52.9931879,7.6316442,https://www.noz.de/lokales/nordhuemmling/artikel/buerger-demonstrieren-auf-esterweger-dorfplatz-gegen-rechts-46444046,120.0,
Fritzlar,10.02.2024,51.131196,9.2748504,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",500.0,
Fröndenberg,10.02.2024,51.3623757,7.6916268,https://www.hellwegeranzeiger.de/froendenberg/demokratie-demo-froendenberg-gegen-rechtsextremismus-kundgebung-samstag-livestream-w841948-p-1001005567/,1300.0,
Fürstenfeldbruck,10.02.2024,48.1794705,11.2547202,https://www.merkur.de/lokales/fuerstenfeldbruck/fuerstenfeldbruck-ort65548/fuerstenfeldbruck-sendet-ein-zeichen-gegen-rechtsextremismus-92825955.html,1500.0,
Germering,10.02.2024,48.1340035,11.3657306,https://www.merkur.de/lokales/fuerstenfeldbruck/germering-ort28724/demo-in-germering-klares-bekenntnis-zur-demokratie-92826617.html,1000.0,
Gettorf,10.02.2024,54.4052957,9.9785888,"https://www.ndr.de/nachrichten/schleswig-holstein/Demos-gegen-Rechtsextremismus,demogegenrechts134.html",1500.0,
Glinde,10.02.2024,53.54013443,10.21116638,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html",300.0,
Gotha,10.02.2024,50.9494849,10.7014435,https://www.sueddeutsche.de/politik/demonstrationen-gotha-demo-fuer-weltoffenheit-und-gegen-rechts-in-gotha-dpa.urn-newsml-dpa-com-20090101-240210-99-940190,1000.0,1100.0
Halle-Künsebeck,10.02.2024,52.042535,8.382247,https://www.westfalen-blatt.de/owl/kreis-guetersloh/halle/kuensebeck-demo-demokratie-toleranz-2917699?pid=true,400.0,
Hameln,10.02.2024,52.1039941,9.3561569,https://www.dewezet.de/lokales/hameln-pyrmont/hameln/liveticker-am-samstag-wird-in-hameln-gegen-rechtsextremismus-demonstriert-WIV3WQS7YZFLPIIL2H3FAGMLEE.html,5000.0,
Hann. Münden,10.02.2024,51.41505,9.65046,https://www.hna.de/lokales/hann-muenden/hann-muenden-ort60343/hann-muenden-steht-auf-gegen-rechtsextremismus-und-fuer-demokratie-92825863.html,1000.0,
Heidenheim a.d.Brenz,10.02.2024,48.67665482,10.15397358,https://www.hz.de/lokales/heidenheim/heidenheim-demonstriert-gegen-rechtsextremismus-und-fuer-eine-bunte-gesellschaft,2500.0,
Hemer,10.02.2024,51.3854116,7.7661798,https://www.ikz-online.de/staedte/hemer/hemer-was-gegen-rechtes-gedankengut-helfen-kann-id241640474.html,500.0,
Herford,10.02.2024,52.1738,8.6261,https://www.nw.de/lokal/kreis_herford/herford/23778440_Neuauflage-Herforder-Demo-gegen-Rechts-mit-rund-700-Teilnehmern-beendet.html,700.0,
Itzehoe,10.02.2024,53.9194,9.5172,https://www.zeit.de/news/2024-02/10/bis-zu-4000-teilnehmer-bei-demo-gegen-rechts-in-itzehoe,4000.0,
Kierspe,10.02.2024,51.12748718,7.6015172,https://www.come-on.de/volmetal/kierspe/demo-gegen-rechts-kierspe-400-teilnehmer-bilder-maerkischer-kreis-protest-92825757.html,400.0,
Münster-Gievenbeck,10.02.2024,51.96931076,7.57056284,https://www.antennemuenster.de/artikel/anti-afd-demo-heute-in-gievenbeck-1899233.html,400.0,
Nidda,10.02.2024,50.4267,9.0286,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",200.0,
Ostfildern,10.02.2024,48.7178603,9.2630693,https://ostfildern-fuer-demokratie.de/,600.0,
Pfarrkirchen,10.02.2024,48.4320329,12.9386266,https://www.pnp.de/lokales/landkreis-rottal-inn/fuer-demokratie-und-frieden-so-verlief-die-demonstration-in-pfarrkirchen-rund-1000-teilnehmer-15413786,1000.0,
Pirmasens,10.02.2024,49.1996961,7.6087847,"https://www.rheinpfalz.de/lokal/pirmasens_artikel,-dringender-wunsch-nach-demokratie-und-liebe-in-der-welt-_arid,5611090.html",100.0,
Reppenstedt,10.02.2024,53.2462533,10.3558419,https://www.landeszeitung.de/lokales/lueneburg-lk/gellersen/demo-in-reppenstedt-mehr-als-500-menschen-treten-fuer-demokratie-und-menschenrechte-ein-IKRKVHG77NDZRDQUJS7VSYY7IY.html,500.0,
Rostock,10.02.2024,54.0886707,12.1400211,https://www.ostsee-zeitung.de/lokales/rostock/liveticker-aus-rostock-von-der-demo-gegen-rechts-am-samstag-10-februar-6DUA7CVEUVBDNMNSDZQ7VPQDSQ.html,5000.0,
Sinsheim,10.02.2024,49.25415802,8.879422188,"https://www.rnz.de/region/sinsheim-kraichgau_artikel,-Sinsheim-1500-Menschen-gehen-fuer-Demokratie-auf-die-Strasse-plus-Fotogalerie-_arid,1279619.html",1500.0,
Sulingen,10.02.2024,52.6828374,8.8018923,https://www.kreiszeitung.de/lokales/diepholz/sulingen-ort50128/sulingen-sendet-ein-starkes-signal-demo-gegen-rechts-demokratie-92826587.html,500.0,
Timmendorfer Strand,10.02.2024,53.9918,10.777937,https://www.zeit.de/news/2024-02/10/bis-zu-4000-teilnehmer-bei-demo-gegen-rechts-in-itzehoe,350.0,
Treysa,10.02.2024,50.9122268,9.1894933,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",2000.0,
Waibstadt,10.02.2024,49.2978738,8.9205595,https://www.swr.de/swraktuell/baden-wuerttemberg/mannheim/demo-gegen-hass-und-hetze-sinsheim-100.html,150.0,
Wasserburg,10.02.2024,48.0615171,12.220026,https://www.wasserburger-stimme.de/blog/2024/02/10/zeichen-fuer-demokratie-und-vielfalt/,500.0,
Weener,10.02.2024,53.16740417,7.349703789,https://rheiderland.de/artikel/50701/rheiderland-kein-platz-fuer-hass-und-hetze,700.0,
Wenningstedt,10.02.2024,54.9358166,8.3212747,"https://www.ndr.de/nachrichten/schleswig-holstein/Mit-buntem-Garn-gegen-Rechtsextremismus-in-Glinde,demogegenrechts124.html",220.0,
Werne a.d. Lippe,10.02.2024,51.66968918,7.622904778,https://www.ruhrnachrichten.de/werne/live-demo-gegen-rechtsextremismus-werne-kundgebung-marktplatz-w842297-p-2001100144/,2000.0,
Winnenden,10.02.2024,48.87472153,9.401018143,https://www.zvw.de/lokales/winnenden/winnenden-gemeinsam-1-800-menschen-bei-demo-f%C3%BCr-demokratie-und-toleranz_arid-772951,2000.0,
Witzenhausen,10.02.2024,51.3331901,9.8434192,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",300.0,
Wolfhagen,10.02.2024,51.3333355,9.1968854,"https://www.hessenschau.de/gesellschaft/protest-in-kleineren-staedten-tausende-demonstrieren-gegen-rechtsruck-v1,demos-gegen-rechtsextremismus-wolfshagen-100.html",1500.0,
Bad Bramstedt,11.02.2024,53.9167,9.88333,https://www.stadtmagazin-sh.de/bad-bramstedt/fotogalerie/rund-800-demonstrieren-in-bad-bramstedt-gegen-rechts,800.0,
Bad Essen,11.02.2024,52.31959534,8.343947411,https://www.noz.de/lokales/bad-essen/artikel/bad-essen-mehr-als-1000-teilnehmer-bei-kundgebung-fuer-demokratie-46440979,1500.0,1800.0
Bad Lauterberg,11.02.2024,51.6313633,10.4706667,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/demonstrationen--500-menschen-protestieren-in-bad-lauterberg-gegen-rechts-34449092.html,500.0,
Berlin,11.02.2024,52.5201616,13.3691247,,,
Berlin,11.02.2024,52.5201616,13.3691247,,,
Brieselang,11.02.2024,52.588357,12.9958846,https://www.maz-online.de/brandenburg/brieselang-dahme-guben-hunderte-gehen-in-brandenburger-staedten-gegen-rechts-auf-die-strasse-WUMCZ7CA7JANJABWRP4E7IUM4Q.html,500.0,
Dahme (Mark),11.02.2024,51.8699392,13.4284903,https://www.rbb-online.de/brandenburgaktuell/archiv/20240211_1930/demos-fuer-die-demokratie.html,200.0,
Dresden #1302,11.02.2024,51.0403927,13.731467,https://taz.de/Jahrestag-des-Bombenangriffs-auf-Dresden/!5991529/,5000.0,
Flensburg,11.02.2024,54.7833021,9.4333264,https://www.foerde.news/news/flensburg-setzt-erneut-ein-starkes-zeichen-gegen-rechtsextremismus.html,3000.0,
Gschlachtenbretzingen,11.02.2024,49.0890379,9.7527022,https://www.swp.de/lokales/schwaebisch-hall/afd-neujahrsempfang-in-gschlachtenbretzingen-pfeifkonzert-fuer-jeden-teilnehmer-73033467.html,150.0,
Guben,11.02.2024,51.9503235,14.7153567,https://www.lr-online.de/lausitz/cottbus/demo-in-guben-auf-dem-gubener-dreieck-zeigen-menschen-die-flagge-ihrer-bunten-stadt-73022201.html,300.0,
Hamburg-Ottensen,11.02.2024,53.5579392,9.9101541,https://www.tagesschau.de/inland/regional/hamburg/ndr-wieder-hunderte-bei-demo-gegen-rassismus-in-altona-100.html,1500.0,2500.0
Lauchhammer,11.02.2024,51.4977774,13.7400618,https://www.maz-online.de/brandenburg/brieselang-dahme-guben-hunderte-gehen-in-brandenburger-staedten-gegen-rechts-auf-die-strasse-WUMCZ7CA7JANJABWRP4E7IUM4Q.html,300.0,
Mellendorf,11.02.2024,52.54774094,9.732227325,https://www.haz.de/lokales/umland/wedemark/wedemark-500-menschen-beim-spaziergang-gegen-rechts-in-mellendorf-dabei-SG7HN4OI4RAWJLBLNPM6A7EFJ4.html,500.0,
München,11.02.2024,48.1523503,11.5821402,https://www.sueddeutsche.de/muenchen/lichtermeer-muenchen-liveticker-demonstration-gegen-rechtsextremismus-theresienwiese-bmw-siemens-teilnehmerzahl-1.6349863,75000.0,300000.0
